Recipe Name,Ingredient,URL
Bee Sting Cake (Bienenstich) II,pinch salt,http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
Bee Sting Cake (Bienenstich) II,lukewarm milk,http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
Bee Sting Cake (Bienenstich) II,butter,http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
Bee Sting Cake (Bienenstich) II,butter,http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
Bee Sting Cake (Bienenstich) II,confectioners' sugar,http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
Bee Sting Cake (Bienenstich) II,milk,http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
Bee Sting Cake (Bienenstich) II,sliced almonds,http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
Bee Sting Cake (Bienenstich) II,honey (optional),http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
Bee Sting Cake (Bienenstich) II,milk,http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
Bee Sting Cake (Bienenstich) II,cornstarch,http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
Bee Sting Cake (Bienenstich) II,white sugar,http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
Bee Sting Cake (Bienenstich) II,"egg, beaten",http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
Bee Sting Cake (Bienenstich) II,almond extract,http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
Bee Sting Cake (Bienenstich) II,heavy whipping cream,http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
Bee Sting Cake (Bienenstich) II,cream of tartar,http://allrecipes.com/recipe/8039/bee-sting-cake-bienenstich-ii
German Pancakes II,butter,http://allrecipes.com/recipe/36900/german-pancakes-ii
German Pancakes II,all-purpose flour,http://allrecipes.com/recipe/36900/german-pancakes-ii
German Pancakes II,milk,http://allrecipes.com/recipe/36900/german-pancakes-ii
German Pancakes II,eggs  beaten,http://allrecipes.com/recipe/36900/german-pancakes-ii
German Pancakes II,salt,http://allrecipes.com/recipe/36900/german-pancakes-ii
Cabbage and Kielbasa,margarine,http://allrecipes.com/recipe/18454/cabbage-and-kielbasa
Cabbage and Kielbasa,"onion, peeled and diced",http://allrecipes.com/recipe/18454/cabbage-and-kielbasa
Cabbage and Kielbasa,head savoy cabbage,http://allrecipes.com/recipe/18454/cabbage-and-kielbasa
Cabbage and Kielbasa,sliced potatoes,http://allrecipes.com/recipe/18454/cabbage-and-kielbasa
Cabbage and Kielbasa,kielbasa sausage,http://allrecipes.com/recipe/18454/cabbage-and-kielbasa
Cabbage and Kielbasa,red wine vinegar,http://allrecipes.com/recipe/18454/cabbage-and-kielbasa
Cabbage and Kielbasa,salt and pepper to taste,http://allrecipes.com/recipe/18454/cabbage-and-kielbasa
Cabbage and Kielbasa,water,http://allrecipes.com/recipe/18454/cabbage-and-kielbasa
Kate's Easy German Sauerbraten,water,http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
Kate's Easy German Sauerbraten,red wine,http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
Kate's Easy German Sauerbraten,cider vinegar,http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
Kate's Easy German Sauerbraten,lemon,http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
Kate's Easy German Sauerbraten,large onion,http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
Kate's Easy German Sauerbraten,garlic,http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
Kate's Easy German Sauerbraten,,http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
Kate's Easy German Sauerbraten,bay leaves,http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
Kate's Easy German Sauerbraten,white sugar,http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
Kate's Easy German Sauerbraten,salt,http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
Kate's Easy German Sauerbraten,"juniper berries, crushed (optional)",http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
Kate's Easy German Sauerbraten,whole peppercorns,http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
Kate's Easy German Sauerbraten,(4 pound) boneless beef chuck roast,http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
Kate's Easy German Sauerbraten,chopped onions,http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
Kate's Easy German Sauerbraten,chopped carrots,http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
Kate's Easy German Sauerbraten,diced celery,http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
Kate's Easy German Sauerbraten,gingersnap cookies,http://allrecipes.com/recipe/221360/kates-easy-german-sauerbraten
German Rouladen,flank steak,http://allrecipes.com/recipe/25194/german-rouladen
German Rouladen,German stone ground  to taste,http://allrecipes.com/recipe/25194/german-rouladen
German Rouladen,thick  bacon,http://allrecipes.com/recipe/25194/german-rouladen
German Rouladen,large onions,http://allrecipes.com/recipe/25194/german-rouladen
German Rouladen,,http://allrecipes.com/recipe/25194/german-rouladen
German Rouladen,butter,http://allrecipes.com/recipe/25194/german-rouladen
German Rouladen,water,http://allrecipes.com/recipe/25194/german-rouladen
German Rouladen,cube beef bouillon,http://allrecipes.com/recipe/25194/german-rouladen
Barbarella's German Pancakes,eggs,http://allrecipes.com/recipe/40071/barbarellas-german-pancakes
Barbarella's German Pancakes,white sugar,http://allrecipes.com/recipe/40071/barbarellas-german-pancakes
Barbarella's German Pancakes,all-purpose flour,http://allrecipes.com/recipe/40071/barbarellas-german-pancakes
Barbarella's German Pancakes,milk,http://allrecipes.com/recipe/40071/barbarellas-german-pancakes
German Potato Salad,potatoes,http://allrecipes.com/recipe/14411/german-potato-salad
German Potato Salad,bacon,http://allrecipes.com/recipe/14411/german-potato-salad
German Potato Salad,all-purpose flour,http://allrecipes.com/recipe/14411/german-potato-salad
German Potato Salad,white sugar,http://allrecipes.com/recipe/14411/german-potato-salad
German Potato Salad,water,http://allrecipes.com/recipe/14411/german-potato-salad
German Potato Salad,white wine vinegar,http://allrecipes.com/recipe/14411/german-potato-salad
German Potato Salad,chopped green onions,http://allrecipes.com/recipe/14411/german-potato-salad
German Potato Salad,salt and pepper to taste,http://allrecipes.com/recipe/14411/german-potato-salad
Apple Kuchen,yellow cake mix,http://allrecipes.com/recipe/8186/apple-kuchen
Apple Kuchen,margarine,http://allrecipes.com/recipe/8186/apple-kuchen
Apple Kuchen,flaked coconut,http://allrecipes.com/recipe/8186/apple-kuchen
Apple Kuchen,large Granny Smith apples,http://allrecipes.com/recipe/8186/apple-kuchen
Apple Kuchen,white sugar,http://allrecipes.com/recipe/8186/apple-kuchen
Apple Kuchen,ground cinnamon,http://allrecipes.com/recipe/8186/apple-kuchen
Apple Kuchen,sour cream,http://allrecipes.com/recipe/8186/apple-kuchen
Apple Kuchen,egg,http://allrecipes.com/recipe/8186/apple-kuchen
German Style Kielbasa,apples - peeled cored and,http://allrecipes.com/recipe/95506/german-style-kielbasa
German Style Kielbasa,sauerkraut,http://allrecipes.com/recipe/95506/german-style-kielbasa
German Style Kielbasa,brown sugar,http://allrecipes.com/recipe/95506/german-style-kielbasa
German Style Kielbasa,kielbasa sausage,http://allrecipes.com/recipe/95506/german-style-kielbasa
Kartoffel Kloesse (Potato Dumplings),medium potatoes,http://allrecipes.com/recipe/61002/kartoffel-kloesse-potato-dumplings
Kartoffel Kloesse (Potato Dumplings),salt,http://allrecipes.com/recipe/61002/kartoffel-kloesse-potato-dumplings
Kartoffel Kloesse (Potato Dumplings),"eggs, beaten",http://allrecipes.com/recipe/61002/kartoffel-kloesse-potato-dumplings
Kartoffel Kloesse (Potato Dumplings),all-purpose flour,http://allrecipes.com/recipe/61002/kartoffel-kloesse-potato-dumplings
Kartoffel Kloesse (Potato Dumplings),bread crumbs,http://allrecipes.com/recipe/61002/kartoffel-kloesse-potato-dumplings
Kartoffel Kloesse (Potato Dumplings),ground nutmeg,http://allrecipes.com/recipe/61002/kartoffel-kloesse-potato-dumplings
Kartoffel Kloesse (Potato Dumplings),butter,http://allrecipes.com/recipe/61002/kartoffel-kloesse-potato-dumplings
Kartoffel Kloesse (Potato Dumplings),chopped onion,http://allrecipes.com/recipe/61002/kartoffel-kloesse-potato-dumplings
Kartoffel Kloesse (Potato Dumplings),dry bread crumbs,http://allrecipes.com/recipe/61002/kartoffel-kloesse-potato-dumplings
Bearnaise Sauce II,butter,http://allrecipes.com/recipe/57708/bearnaise-sauce-ii
Bearnaise Sauce II,minced onion,http://allrecipes.com/recipe/57708/bearnaise-sauce-ii
